,Unnamed: 0,word,syll,index,segment,quantity,stressed,ictus,duration,midpoint,f1,f2,fileid,performer
442,62,"virvekirja,",ve,1,e,1,0,ictus,0.2738645243063899,37.39728019595032,533.7498245465468,1565.2910776694562,65,LK
443,63,sukad,su,0,u,2,1,off,0.2724000902198185,39.89113251652367,823.9867420657711,1406.9487023616452,65,LK
444,64,sukad,kad,1,a,2,0,off,0.2059308390022636,40.06869784580498,832.3123716496451,1418.007708599736,65,LK
445,65,jalas,ja,0,a,1,1,off,0.3462285444129236,40.44161913398208,916.9865873436348,1531.3795107874184,65,LK
446,66,jalas,las,1,ɑ,2,0,off,0.1826035165731099,40.49023770332868,898.8436685602188,1381.8713450136786,65,LK
447,67,saarekirja.,saa,0,aː,2,1,off,0.4079060766801632,40.91152550945066,920.716725599867,1435.6957709128362,65,LK
448,68,saarekirja.,re,1,e,1,0,off,0.3065130456762972,41.05973639593015,921.4920886324322,1424.2203423405836,65,LK
449,69,Ei,ei,0,eiː,3,1,ictus,0.525799793940223,43.93844730330781,750.5688667219814,1689.1719585801177,65,LK
450,70,olnd,olnd,0,ol,3,1,ictus,0.2652356861908345,43.94078309252853,769.7406873106345,1752.476283717695,65,LK
451,71,julgust,jul,0,ul,2,1,ictus,0.3300307640080717,44.27802342123596,547.5886110450741,1770.8595236662993,65,LK
452,72,julgust,gust,1,u,2,0,ictus,0.1815972559237764,44.33202905397783,551.6331584899918,1649.7125683367194,65,LK
453,73,juure,juu,0,uː,2,1,ictus,0.3781477904400816,44.74422582153455,943.6532231152612,1444.8697665407572,65,LK
454,74,juure,re,1,e,1,0,ictus,0.3277866210361679,44.91232549421154,547.352784907333,945.5549751956238,65,LK
455,75,"minna,",min,0,i,2,1,ictus,0.1879442750489204,44.9943521418589,516.3108101208786,1293.8395012018318,65,LK
456,76,"minna,","na,",1,a,2,0,off,0.1431267940757123,45.15916481382488,450.5405615599456,1274.2905532343104,65,LK
457,77,südant,sü,0,y,1,0,ictus,0.3855766164496117,47.52123500558054,924.8044725676052,1529.491576529913,65,LK
458,78,südant,dant,1,ɑ,3,1,ictus,0.1721324180578705,47.535005599025176,968.1277167245152,1529.9532678809685,65,LK
459,79,sülle,sül,0,yl,2,1,off,0.3369525984482067,47.9186474208216,674.7009554927848,1097.968160810124,65,LK
460,80,sülle,le,1,e,1,0,off,0.3085789686169136,48.10350451890945,652.7903749412654,1074.8951378962524,65,LK
461,81,rabadaie.,ra,0,a,1,0,ictus,0.3337833711123039,48.33858141509528,748.5424512744432,1077.5183137696226,65,LK
462,82,rabadaie.,ba,1,ɑ,1,0,ictus,0.3198757306493007,48.54893447709836,686.9167582027869,1132.2559553492547,65,LK
463,0,"Lõpe,",lõ,0,ɵ,2,1,ictus,0.2214009559516505,0.3652850980392261,700.3483317082687,1146.9963577926585,9,MH
464,1,"lõpe,",lõ,0,ɵ,2,1,x,0.2085515197787648,0.7701249653399405,772.142749550088,1804.444291693721,9,MH
465,2,"lõpe,","pe,",1,e,2,0,ictus,0.2931760013292723,1.0770153174161914,539.6554820176793,1509.1405793918889,9,MH
466,3,"linakene,",li,0,i,1,1,ictus,0.2229583530566363,1.1898535186631478,823.0522420368034,1668.4090940856383,9,MH
467,4,"linakene,",na,1,ɑ,2,0,x,0.3129413553406204,1.4244118034327753,852.9426377651419,1770.1185031432938,9,MH
468,5,kui,kui,0,uiː,3,1,ictus,0.3822805843250201,3.0185280111391624,699.3848803289767,1774.5653123997251,9,MH
469,6,sa,sa,0,a,3,1,ictus,0.1650454537171999,3.046894743562502,698.4725634179564,2077.248125472001,9,MH
470,7,"lõpe,",lõ,0,ɵ,2,1,x,0.2168271399036596,3.27766260523862,848.176204943951,2091.0414732257163,9,MH
471,8,siia,sii,0,iː,2,1,refrain,0.2878182779998228,3.7451607184977886,529.0672937698051,1842.441343430407,9,MH
472,9,siia,a,1,ja,1,0,refrain,0.373815847454753,3.9750674269526303,683.3669798366899,1703.8634677474504,9,MH
473,10,"jätan,",jä,0,æ,2,1,refrain,0.219520359737249,4.076476920894702,664.3202098039197,1953.014478767437,9,MH
474,11,"jätan,","tan,",1,a,2,0,refrain,0.2909101520331791,4.355937510751333,668.7354890900924,1942.651314675712,9,MH
475,12,siia,sii,0,iː,2,1,ictus,0.37205311422872,5.530495566940512,470.8582333189868,2056.474445356625,9,MH
476,13,siia,a,1,a,1,0,ictus,0.1965021812292473,5.587637857722066,362.119312346528,2023.247986725561,9,MH
477,14,jätan,jä,0,æ,2,1,x,0.1709462992459709,5.739241934166605,719.5494245991521,2149.998456296374,9,MH
478,15,jätan,tan,1,a,2,0,x,0.2132191297377978,5.967027257659072,750.6900855413742,2186.513294281432,9,MH
479,16,tsirgu,tsir,0,i,2,1,ictus,0.268398882666105,6.210549351001504,776.1254492047445,1733.1184091361113,9,MH
480,17,tsirgu,gu,1,u,1,0,x,0.2548189963628751,6.41690743799411,797.4596211991634,1494.8113493924889,9,MH
481,18,"süia,",süi,0,yi,2,1,ictus,0.4603699984393952,6.821958808743507,673.9739998333388,2191.745674869995,9,MH
482,19,"süia,","a,",1,a,2,0,ictus,0.2616079042280823,6.883438895679808,662.6644333395201,2252.981638964113,9,MH
483,20,pääsukesel,pää,0,æː,2,1,x,0.4069629378610901,8.034677587293183,983.2153954895948,1986.8699423943945,9,MH
484,21,pääsukesel,su,1,u,2,0,x,0.2005220571212902,8.080468779312007,783.5497872820295,1243.6043377059923,9,MH
485,22,pääle,pää,0,æː,2,1,refrain,0.382602439738779,8.826922535062133,640.1468311958951,2066.368573467989,9,MH
486,23,pääle,le,1,e,1,0,refrain,0.2632789210786477,8.927576047042159,684.1135684901752,2017.516098776521,9,MH
487,24,tulla.,tul,0,u,2,1,refrain,0.2937009489644246,9.146608054704949,685.247851525354,1835.034132185292,9,MH
488,25,tulla.,la.,1,a,2,0,refrain,0.313636612287798,9.406064407007891,679.6954772257733,1592.1365029451078,9,MH
489,26,Jätän,jä,0,æ,2,1,ictus,0.1822971407365408,10.313613358173043,416.1830968538569,1821.555918030704,9,MH
490,27,Jätän,tän,1,æ,2,0,ictus,0.1950667472132536,10.501620778929832,351.5996440320351,2084.036249724312,9,MH
491,28,päivä,päi,0,æi,2,1,ictus,0.3861688345346934,11.051988653142102,680.815014644831,908.0521879348904,9,MH
492,29,päivä,vä,1,æ,1,0,ictus,0.2062852175989604,11.096095814935031,836.8553865567728,1843.8962921846187,9,MH
493,30,"palada,",pa,0,a,1,1,ictus,0.289297636386248,11.336743775573463,811.1176607245301,1632.6390886012186,9,MH
494,31,"palada,",la,1,ɑ,1,0,x,0.2381702857205496,11.468713792690137,804.667141327184,1640.9293476457074,9,MH
495,32,jätän,jä,0,æ,2,1,ictus,0.1748115093536384,12.778804257345696,481.497449146697,2124.2380356765484,9,MH
496,33,jätän,tän,1,æ,2,0,ictus,0.1724610436802081,12.952410040705566,425.3005472113432,1869.327866737424,9,MH
497,34,vihma,vih,0,i,2,1,x,0.2852544538223398,13.392368967452963,1024.8693434048312,1504.099052001633,9,MH
498,35,vihma,ma,1,a,1,0,refrain,0.2461904134710124,13.576651675769254,676.3596141163379,1819.1764879241648,9,MH
499,36,"valada,",va,0,a,1,1,refrain,0.2474661668935667,13.756811698703611,503.8213303570485,2135.959065066224,9,MH
500,37,"valada,",la,1,ɑ,1,0,refrain,0.2538802337047912,13.926851829897537,636.8811941856229,2030.826339362873,9,MH
501,38,ligi,li,0,i,1,1,ictus,0.343919417290575,15.453748323227604,978.3003778241288,1850.1341492843555,9,MH
502,39,ligi,gi,1,ɪ,1,0,ictus,0.2797091496682853,15.607889910558304,933.847594450326,1689.936843426049,9,MH
503,40,maada,maa,0,aː,2,1,x,0.2560671284393052,15.76464685593773,702.4357452436894,1860.531853396423,9,MH
504,41,maada,da,1,a,1,0,ictus,0.2626575872516454,15.992538163545431,560.5686183860535,1277.1430103335583,9,MH
505,42,ligunema.,li,0,i,1,1,ictus,0.2937662390930526,16.204012154527238,785.9429348353274,2098.2089099487403,9,MH
506,43,ligunema.,gu,1,ʊ,1,0,x,0.2939042451413485,16.413584714994037,789.8629500496377,2097.716160116642,9,MH
507,44,"Perenaine,",pe,0,e,1,0,ictus,0.3586017995691719,18.04475558641065,461.97337837465255,1654.1668520985966,9,MH
508,45,"Perenaine,",re,1,ɛ,1,0,x,0.2878589442313384,18.170905010782647,513.4916866796821,1679.2756000029913,9,MH
509,46,"linnukene,",lin,0,i,2,1,refrain,0.2413804592319195,18.686003047433697,619.8433677232994,1945.862784007072,9,MH
510,47,"linnukene,",nu,1,u,2,0,refrain,0.2351232635410198,18.877262042850543,586.1314373041935,1992.9352799713704,9,MH
511,48,tule,tu,0,u,1,1,ictus,0.3180009941377406,20.36944373790191,924.9238145709418,1773.183003648809,9,MH
512,49,tule,le,1,ɛ,1,0,ictus,0.2305163374977823,20.48405478563222,722.4235574837528,1352.6644871162157,9,MH
513,50,talu,ta,0,a,1,1,x,0.3147679495096298,20.736008112251465,1000.0938996015998,1729.1670025152082,9,MH
514,51,talu,lu,1,ʊ,1,0,x,0.2310648591766906,20.848839529758024,425.53401354677305,1226.0251401135235,9,MH
515,52,"tuastagi,",tuas,0,u,3,1,ictus,0.3099841086974706,21.097320285641253,698.5399022322339,1119.943509937391,9,MH
516,53,"tuastagi,",ta,1,a,1,1,ictus,0.2498981986606878,21.192226429953205,675.6364764892711,1083.8888427828465,9,MH
517,54,orjal,or,0,o,2,1,x,0.2470513932241829,23.02171856013236,928.6181095646008,1225.6383990644,9,MH
518,55,orjal,jal,1,a,2,0,x,0.2179232443386141,23.23720722651131,1008.302516105362,1308.9673762111818,9,MH
519,56,oodakuta!,ood,0,oː,3,1,x,0.3173740500327255,23.48485760216993,1019.619543729293,1517.8669396373211,9,MH
520,57,oodakuta!,a,1,a,2,1,refrain,0.220724894728626,23.60620139220832,665.420578752809,1764.811702200811,9,MH
521,0,miks,miks,0,i,3,1,ictus,0.1039651386468509,1.423198698737554,606.8358913693418,1313.8857606141862,94,LK
522,1,sa,sa,0,a,3,1,ictus,0.1253408207561972,1.581560716500548,674.8698814840866,1469.8997619127915,94,LK
523,2,mullu,mul,0,ul,2,1,x,0.1594804930285427,1.7287565701260483,754.864293864719,1336.4797148509588,94,LK
524,3,mullu,lu,1,u,1,0,x,0.1580853657533629,1.8441354795138116,590.1233587428162,1120.7897249706973,94,LK
525,4,meile(e)i,mei,0,ei,2,1,ictus,0.2359466430951706,2.0309415213338045,711.5173302110895,1380.4563613846476,94,LK
526,5,meile(e)i,le,1,eiː,1,0,ictus,0.1560073310288947,2.097608354036404,799.4531622890729,1443.2690958280564,94,LK
527,6,"tulnud,",tul,0,ul,2,1,x,0.1519557547736454,2.212860207869863,808.9166165945924,1412.5467029156314,94,LK
528,7,"tulnud,","nud,",1,u,2,0,x,0.1313314464297121,2.3075625486116818,812.8397917725954,1427.744656656622,94,LK
529,8,murumullu,mu,0,u,1,1,x,0.1056258555423372,2.44557721765304,700.8980799697481,1445.3218504103002,94,LK
530,9,murumullu,ru,1,ʊ,1,0,ictus,0.2079560601747934,2.62154242566416,447.55066085959135,1265.17262234087,94,LK
531,10,meil,meil,0,eil,3,1,ictus,0.2804660959299614,3.063811504622207,485.5145070864824,1083.5860200526974,94,LK
532,11,ei,ei,0,e,3,1,x,0.0824757397467728,3.006054196403999,849.9746438542288,1270.154977640702,94,LK
533,12,ei,ei,0,iː,3,1,ictus,0.0980754314193861,3.062891757949999,486.1479673449778,1091.0512341323413,94,LK
534,13,"käinud,",käi,0,æi,2,1,ictus,0.2040605300760258,3.2503092962338465,675.4424971054746,1643.5170778021686,94,LK
535,14,"käinud,","nud,",1,u,2,0,ictus,0.0966424067685647,3.274585150532737,489.6137411671354,1524.0602910262403,94,LK
536,15,kui,kui,0,uiː,3,1,x,0.1511553660690285,4.844682860400095,593.8017078634836,1179.8485799608236,94,LK
537,16,käisid,käi,0,æi,2,1,x,0.1884896639957336,5.000333550818728,557.817924934894,1135.5703376769936,94,LK
538,17,käisid,sid,1,i,2,0,ictus,0.0838650761371671,5.050335197088061,452.5387608148472,1232.29655830796,94,LK
539,18,käsud,kä,0,æ,1,1,x,0.2206604702149288,5.300044755520977,797.9998713633752,1585.346387482305,94,LK
540,19,käsud,sud,1,ʊ,2,0,x,0.1328247490614131,5.368599464713965,492.07180884798737,1206.3409724216413,94,LK
541,20,ja,ja,0,a,3,1,x,0.1241099773242631,5.89086507936508,710.1810078986849,1458.255476512402,94,LK
542,21,sõitsid,sõit,0,ɵii,2,1,ictus,0.1547510522903206,6.034476645744669,463.3389143467204,1385.697704973539,94,LK
543,22,sajad,sa,0,a,1,1,x,0.2301396109096298,6.389151515671534,527.931085323631,1202.689964296478,94,LK
544,23,sajad,jad,1,ɑ,2,0,x,0.0570646709945616,6.381015045247847,541.8025328772347,1197.9662817906835,94,LK
545,24,"sõnumida,",sõ,0,ɵ,1,1,ictus,0.2681825932633153,6.695194873192172,593.2125911242267,962.4189071780804,94,LK
546,25,"sõnumida,",num,1,ʊ,2,0,ictus,0.1472927291945005,6.744966659381831,672.0186033218416,1437.1815905204874,94,LK
547,26,Nüüd,nüüd,0,yyː,3,1,x,0.1897011195181335,8.528005321663828,618.6824572384849,1526.8359077865616,94,LK
548,27,tul´lid,tul´,0,ul,2,1,x,0.2088607668450564,8.820140303945573,818.3984683094641,1509.7511052787136,94,LK
549,28,tul´lid,lid,1,i,2,0,x,0.0811040091185262,8.824805578806371,821.8207686499463,1657.5163319354197,94,LK
550,29,san´dil,san´,0,a,2,1,x,0.1582133734057897,9.010201924798135,1067.7245913928996,2028.1512786337116,94,LK
551,30,"ajal,",a,0,a,1,0,ictus,0.2495957572863076,9.367490179534087,770.124693032729,1429.593404568102,94,LK
552,31,"ajal,","jal,",1,ɑl,3,1,ictus,0.1508348461298538,9.421808680670134,636.0319566689594,1228.6365953407064,94,LK
553,32,kevadisel,ke,0,e,1,1,x,0.2411791213329053,9.639015233668088,724.1114821114037,1881.8702344480955,94,LK
554,33,kevadisel,va,1,ɑ,1,0,x,0.1682298809297435,9.718663894108278,751.1061269993924,1531.129462848733,94,LK
555,34,kehval,keh,0,e,2,1,ictus,0.1281654014706177,10.05450932795794,594.4022840897417,1355.2636165980948,94,LK
556,35,kehval,val,1,a,2,0,x,0.148898039943802,10.25335417876897,927.4848580462856,1516.360277272785,94,LK
557,36,"ajal,",a,0,a,1,0,ictus,0.23224737297841,10.433588784543035,868.7885256215859,1990.8582769047723,94,LK
558,37,"ajal,","jal,",1,ɑl,3,1,ictus,0.1602067518382703,10.51913712683848,512.0006820709312,1134.4245317938876,94,LK
559,38,nüüd,nüüd,0,yyː,3,1,x,0.1946601074292999,12.000792193597102,431.2868059688468,1830.176247039032,94,LK
560,39,sina,si,0,i,1,1,x,0.0346100269971856,11.996237557758802,419.6997673523096,1659.8282676628985,94,LK
561,40,sina,na,1,ɑ,1,0,ictus,0.1006405457549064,12.094405958728196,530.7627210822858,824.3292222718262,94,LK
562,41,riisud,rii,0,iː,2,1,x,0.2268571930783238,12.302072020575444,687.1932297353675,1818.028354641452,94,LK
563,42,riisud,sud,1,u,2,0,x,0.1025940085988033,12.332317885190506,769.8438974882375,1607.053303008793,94,LK
564,43,"riide'eida,",rii,0,iː,2,1,ictus,0.2212569583034422,12.574837291451448,764.7823451747661,1164.9711785041816,94,LK
565,44,kakud,ka,0,a,2,1,x,0.1244413882843851,12.972077405218172,655.0939385692725,1418.9392372245177,94,LK
566,45,kakud,kud,1,u,2,0,x,0.0807187383466256,13.072975828151456,646.397597852537,1448.2143007792888,94,LK
567,46,"kaelakardasida,",kae,0,ae,2,1,x,0.2589726188620957,13.368213652471306,451.8415919022319,1145.6151867380413,94,LK
568,47,"kaelakardasida,",la,1,a,2,0,x,0.1530292747821455,13.416981223555725,459.4629239998049,1289.6642567171834,94,LK
569,48,Võtke,võt,0,ɵ,2,1,ictus,0.0846832514777524,15.343480006267772,830.3189670497039,1580.5285447804492,94,LK
570,49,Võtke,ke,1,e,1,0,x,0.1228800558700804,15.530824904383088,721.0313778369632,1031.740984418306,94,LK
571,50,kinni,kin,0,i,2,1,x,0.1633746197363592,15.680954977358615,523.2328108365431,1120.2594264679856,94,LK
572,51,kinni,ni,1,i,1,0,x,0.1164701260039926,15.77340096500626,567.8424889043097,1206.108436009302,94,LK
573,52,"kuningas,",ku,0,u,1,1,ictus,0.1830979229996217,15.943784595215416,805.7393602454771,1495.7881597633884,94,LK
574,53,"kuningas,",nin,1,ɪ,2,0,ictus,0.1511944934308786,16.019804738146448,753.0779504806942,1402.6853100347807,94,LK
575,54,võtke,võt,0,ɵ,2,1,x,0.0836631674471419,16.539906321718018,1098.3292687845806,1954.9260991127285,94,LK
576,55,võtke,ke,1,e,1,0,ictus,0.127409867798093,16.737810154679906,472.14898554921257,1357.6499866295464,94,LK
577,56,kinni,kin,0,i,2,1,ictus,0.1564811094844742,16.866037742970306,304.30568697844654,1060.2164416545336,94,LK
578,57,kinni,ni,1,i,1,0,x,0.14098793032759,16.987659199351796,974.5150289795546,2251.80563287773,94,LK
579,58,kuningas!,ku,0,u,1,1,x,0.1859181498825322,17.145485127131554,782.8992305782195,1503.9725420997634,94,LK
580,59,kuningas!,nin,1,ɪ,2,0,x,0.154931791568778,17.225274999789477,596.9871903377656,1594.7929803164882,94,LK
581,0,vaesed,vae,0,a,2,1,x,0.089154612301098,0.3449741984688984,425.0176313786745,1333.8951581946642,69,LO
582,1,vaesed,vae,0,e,2,1,ictus,0.1538453876989021,0.4542422800172515,489.7527367534906,810.7939275280416,69,LO
583,2,vaesed,sed,1,e,2,0,ictus,0.0922182270650646,0.5134943924712609,790.7837274689886,1502.8125626536453,69,LO
584,3,öösed,öö,0,øː,2,1,ictus,0.2134013529415794,0.7341369701157029,571.4594660609288,1395.008899033373,69,LO
585,4,öösed,sed,1,e,2,0,x,0.0991869108346419,0.7848873896576837,684.5804682505137,2297.044664439017,69,LO
586,5,"orjad,",or,0,o,2,1,x,0.1171667862928693,0.902808863957268,508.5764609655136,1940.3258571926856,69,LO
587,6,"orjad,","jad,",1,a,2,0,ictus,0.0917777312610252,1.034680532297179,443.6607299688743,2107.9143042295896,69,LO
588,7,öösed,öö,0,øː,2,1,x,0.2428844345979821,2.0418442227397176,788.5716807752909,1939.4082911339392,69,LO
589,8,öösed,sed,1,e,2,0,x,0.0533503382353948,2.0285066381808683,1035.0668470278436,1929.1969398003448,69,LO
590,9,"orjad,",or,0,o,2,1,ictus,0.1708450982512124,2.213391299125606,803.2606435474136,1584.3747669320892,69,LO
591,10,"orjad,","jad,",1,a,2,0,ictus,0.0968729825853227,2.293854373088491,1232.963535822971,1680.8458840809449,69,LO
592,11,päesed,päe,0,æ,2,1,x,0.143203539473955,2.4694802679905714,1192.5137455370802,1958.1165386997668,69,LO
593,12,päesed,päe,0,e,2,1,x,0.073005726006329,2.470884224259923,1155.23486713153,1944.299436772718,69,LO
594,13,päesed,sed,1,e,2,0,x,0.0505424256966895,2.5389761033235194,846.0921705930522,1775.4544658600073,69,LO
595,14,"pärjad,",pär,0,æ,2,1,x,0.0864865789114386,2.6878224918188485,1251.5874907304428,2110.977785372388,69,LO
596,15,"pärjad,","jad,",1,a,2,0,x,0.0979293894303952,2.841099666287638,781.7413681292138,2185.1135445613045,69,LO
597,16,kinnikiilutud,kin,0,i,2,1,x,0.1243570718144555,3.806558028634997,352.8579743793032,1991.4732881667207,69,LO
598,17,kinnikiilutud,ni,1,i,1,0,x,0.1480005488288087,3.9626271110328894,488.0951583894181,2059.166406541891,69,LO
599,18,"sulased,",su,0,u,1,0,ictus,0.1159593400481249,4.5079940464890695,778.7939826049791,1319.8481960504207,69,LO
600,19,"sulased,",la,1,ɑ,1,0,ictus,0.1892419282236002,4.6624152819187685,636.998325521668,1784.8054375626336,69,LO
601,20,raudapandud,rau,0,au,2,1,ictus,0.2501169540857368,5.722714909116172,604.1911615227956,1565.6345696684991,69,LO
602,21,raudapandud,da,1,a,2,0,ictus,0.0807255777737037,5.720729853925016,571.6822699528316,1538.1531102805693,69,LO
603,22,"palgalised,",pal,0,al,2,0,x,0.221242423223801,6.243274396833135,1288.5847211737866,2327.454273544265,69,LO
604,23,"palgalised,",ga,1,a,1,0,x,0.1915085610039355,6.37590648850791,502.4831957909277,1676.1010921991278,69,LO
605,24,teisi,tei,0,ei,2,1,ictus,0.2514403242131759,7.927608970355202,323.2738944610764,2044.0658850222628,69,LO
606,25,teisi,si,1,i,1,0,ictus,0.1442473438907168,7.988483996217339,356.7330099970694,2379.202150828288,69,LO
607,26,teenimä,tee,0,eː,2,1,x,0.2845245773991216,8.24806498185104,575.9188743630388,1349.5279847837708,69,LO
608,27,teenimä,ni,1,i,1,0,x,0.1468940841455932,8.285119345419298,577.0940002851114,1350.3062035608884,69,LO
609,28,endi,en,0,e,2,1,x,0.1257201621065888,9.424852136464402,618.00828852541,2104.481101554289,69,LO
610,29,endi,di,1,i,1,0,ictus,0.0992527595578316,9.565791055036524,939.3996043837458,1616.06657839815,69,LO
611,30,vara,va,0,a,1,1,x,0.2037989996254161,9.798042512401851,650.3693094972912,1735.274929616319,69,LO
612,31,vara,ra,1,ɑ,1,0,x,0.1130352223368973,9.848217653685456,808.9828251593697,1850.2081810006705,69,LO
613,32,vaevama,vae,0,ae,2,1,x,0.2355598826839227,10.08699999389795,470.558876344676,2152.258722222521,69,LO
614,33,vaevama,va,1,a,1,0,x,0.1406781148201972,10.170111508174603,465.77891831648793,2028.0767968817745,69,LO
615,34,Teeni,tee,0,ee,2,1,ictus,0.2699675059973074,11.52127550690226,1040.099508723683,1744.1540901418189,69,LO
616,35,Teeni,ni,1,i,1,0,ictus,0.1058696101950218,11.515320341328788,1037.8290401258105,1762.0704604916325,69,LO
617,36,saksa,sak,0,a,2,1,ictus,0.088665798538333,11.612588045695466,860.5647464499252,1588.8807036886506,69,LO
618,37,saksa,sa,1,a,1,0,ictus,0.0794022076462681,11.75815875971362,491.7819565681205,1730.806458433518,69,LO
619,38,sada,sa,0,a,1,1,ictus,0.2327599107287206,12.019371128182252,617.3903696828128,1306.8714502147266,69,LO
620,39,aastat –,aas,0,aː,2,1,ictus,0.2358750532739399,12.247533003954214,896.9241624927645,1747.5677929744568,69,LO
621,40,aastat –,tat –,1,a,2,0,x,0.092635908920645,12.30737361535443,561.1182574028065,1507.354256436332,69,LO
622,41,saksal,sak,0,a,2,1,x,0.0833723180285801,13.238629951679354,820.2935818299319,1350.6976596730303,69,LO
623,42,saksal,sal,1,al,2,0,ictus,0.1191033114694022,13.41331480850114,794.021755750356,1663.785165522822,69,LO
624,43,sel´gäs,sel´,0,el,2,1,x,0.1667446360571602,13.58249104070998,1870.6804130028363,2262.531419147031,69,LO
625,44,sel´gäs,gäs,1,æ,2,0,x,0.0562842793212325,13.603354644669688,1828.824558229484,2091.181239396535,69,LO
626,45,"siidikuube,",sii,0,iː,2,1,x,0.2356738226081738,13.900021309454832,523.3990069962656,1992.303838871452,69,LO
627,46,"siidikuube,",di,1,i,1,0,x,0.1023551625261554,13.939807824510174,527.0809355486022,1988.6069075192456,69,LO
628,47,vaesellapsel,vae,0,ae,2,1,ictus,0.2205999694687186,15.287709780524697,356.4155356874025,2060.53022679877,69,LO
629,48,vaesellapsel,sel,1,ell,2,0,ictus,0.2033514121851531,15.446578071294343,482.3742785518518,1880.876131259608,69,LO
630,49,vanad,va,0,a,1,1,x,0.2252888473850163,15.83121036227675,444.698040065894,1922.4842313491763,69,LO
631,50,vanad,nad,1,ɑ,2,0,ictus,0.1284006368919357,15.879194143032306,453.0429128335634,1603.0667922723894,69,LO
632,51,"riided,",rii,0,iː,2,1,ictus,0.1619760209844543,16.056514891485538,456.5615994672369,1947.9571287011413,69,LO
633,52,"riided,","ded,",1,e,2,0,ictus,0.079608980802206,16.096950323734436,460.957530451376,2019.3770442438424,69,LO
634,53,orjukesel,or,0,o,2,1,ictus,0.0961114688021425,17.088688389571196,1165.392781875908,1510.5289001938966,69,LO
635,54,orjukesel,ju,1,ju,2,0,ictus,0.1607381461001296,17.24196961136771,1116.4508297004802,1743.083790417747,69,LO
636,55,omad,o,0,o,1,1,x,0.2435928605847337,17.744185457196515,540.0951131153554,1902.3402539194783,69,LO
637,56,omad,mad,1,ɑ,2,0,x,0.101082751671214,17.76572768296251,465.3857273140604,2042.3097612487004,69,LO
638,57,"riided,",rii,0,iː,2,1,x,0.1708357465744185,17.974676598199846,615.4203783126453,2150.646059078051,69,LO
639,58,"riided,","ded,",1,e,2,0,x,0.0894830916433733,18.006912419480773,522.7303152584008,2036.6422864464805,69,LO
640,59,pajupuust,pa,0,a,1,1,x,0.2569546615018794,19.09164667544705,495.7703753577807,1359.6021249106068,69,LO
641,60,pajupuust,ju,1,ʊ,1,0,x,0.1116400732982327,19.10162584090175,560.7083434868129,1426.6509614594488,69,LO
642,61,pastlad,past,0,a,2,1,x,0.1221153575628619,19.482383834745395,663.7703256648849,1677.0233277549355,69,LO
643,62,pastlad,lad,1,a,2,0,ictus,0.1045840493388894,19.634963658459647,834.5253175672972,1601.8184433977106,69,LO
644,63,"jalgas,",jal,0,al,2,1,ictus,0.1927027936354193,19.830442673918185,775.5004282507435,1517.0307718766437,69,LO
645,64,"jalgas,","gas,",1,a,2,0,ictus,0.1053626785344761,19.878964960085376,789.750978293047,2194.735989079164,69,LO
646,65,kuusekoorest,kuu,0,uː,2,1,ictus,0.202407250868859,20.95940343946813,920.7672929447824,1731.3708658247092,69,LO
647,66,kuusekoorest,se,1,e,1,0,ictus,0.0956582213010364,21.01069842770201,961.3464571128771,1960.12083933153,69,LO
648,67,selgas.,sel,0,el,2,1,x,0.2113597188329237,21.76495088737185,508.4744066032514,2135.15648226182,69,LO
649,68,selgas.,gas.,1,a,2,0,x,0.0998382591472051,21.79097256129851,523.0254429149587,2314.355713515383,69,LO
