,word,word_dur,syll,quantity,stress,segment,seg_duration,seg_midpoint,ictus,f1,f2,f3
186,kübarast,1.1659791955271999,kü,1,0,k,0.14753446528816028,32.135269061018455,ictus,937.9983030715991,1356.0367494347765,2513.930209715075
187,kübarast,1.1659791955271999,kü,1,0,(ü) y,0.4127729891509162,32.41542278823799,ictus,784.131362405301,1312.5885435823118,2314.6080561326085
188,kübarast,1.1659791955271999,ba,1,0,b,0.09741299340547016,32.67051577951619,off,665.2954826024987,1733.1176437444917,2003.912531806067
189,kübarast,1.1659791955271999,ba,1,0,(a) ɑ,0.11299907235034112,32.775721812394096,ictus,564.6732496119423,1529.3832651088048,1969.9249443173806
190,kübarast,1.1659791955271999,rast,3,1,r,0.048893651498474355,32.8566681743185,ictus,582.3481696191726,1428.8038450945314,1986.7393698781752
191,kübarast,1.1659791955271999,rast,3,1,a,0.15177711491679702,32.957003557526136,ictus,573.2685980302075,1353.763438947106,2002.4409774759079
192,kübarast,1.1659791955271999,rast,3,1,s,0.14182840655740847,33.10380631826324,ictus,550.0408912392603,1376.528891672509,2551.763882265793
193,kübarast,1.1659791955271999,rast,3,1,t,0.052760502359632255,33.20110077272176,ictus,821.3232515009796,1349.9397242669343,2549.9384311481267
194,sain,0.33285684457914044,sain,3,1,s,0.03677414201246165,33.245868094907806,ictus,880.4967969209359,1551.889660264445,1725.561708486205
195,sain,0.33285684457914044,sain,3,1,a,0.08411591922901351,33.30631312552855,off,853.4339837381309,1597.928868307802,2562.084251035833
196,sain,0.33285684457914044,sain,3,1,i,0.11379161326964038,33.40526689177787,off,876.1897808755234,1416.5290232059433,2369.7209649024303
197,sain,0.33285684457914044,sain,3,1,n,0.0981751700680249,33.5112502834467,ictus,792.5962185539943,1491.80597552568,1689.4357957479024
198,"künnirauda,",1.3361613324994508,kün,2,1,k,0.04766618298797454,33.5841709599747,ictus,824.0832138127553,1681.9218841967433,2725.8820796459986
199,"künnirauda,",1.3361613324994508,kün,2,1,(ü) y,0.22760842461430286,33.72180826377584,ictus,723.3478054310846,1855.7234656967732,2047.2408467190849
200,"künnirauda,",1.3361613324994508,kün,2,1,(n) ɲ,0.10641246722764919,33.88881870969682,ictus,518.2177515760682,1432.4247151763614,2764.9518218646554
201,"künnirauda,",1.3361613324994508,ni,1,0,(n) ɲ,0.07683160343640338,33.980440745028844,off,525.2790360538294,1284.924037909672,2578.12283867373
202,"künnirauda,",1.3361613324994508,ni,1,0,i,0.2796883183819858,34.15870070593804,off,429.41622518610126,1762.762769931814,2157.7213990938153
203,"künnirauda,",1.3361613324994508,rau,2,1,r,0.0945153627635662,34.34580254651081,ictus,510.5189447222755,1064.0375653170795,2556.211416019588
204,"künnirauda,",1.3361613324994508,rau,2,1,a,0.1350219468050966,34.460571201295146,ictus,460.6205914434284,1042.9041419735495,2546.493027355447
205,"künnirauda,",1.3361613324994508,rau,2,1,u,0.11187532735279149,34.58401983837409,ictus,547.5729238268485,2608.7943806694734,2687.8627862729295
206,"künnirauda,",1.3361613324994508,"da,",2,0,d,0.05979543358511563,34.66985521884304,ictus,567.0601304853445,2651.3785989387943,3069.2065941733626
207,"künnirauda,",1.3361613324994508,"da,",2,0,a,0.19674626534456507,34.79812606830788,off,515.0071950959133,1912.401356120501,2507.877060561986
208,künnirauast,1.4997319727007437,kün,2,1,k,0.1761041046384051,35.28878117086644,ictus,761.0132649862932,1616.872522295136,2100.8153226944796
209,künnirauast,1.4997319727007437,kün,2,1,(ü) y,0.26267244574859916,35.50816944605995,ictus,1015.9555670248436,2181.480582286344,2687.250098491679
210,künnirauast,1.4997319727007437,kün,2,1,(n) ɲ,0.0608756687867853,35.669943503327644,ictus,957.696190925719,2246.513463065807,2511.2067563981846
211,künnirauast,1.4997319727007437,ni,1,0,(n) ɲ,0.05862864528330647,35.72969566036269,off,1116.7838536266624,2288.0828814527613,2412.792479469222
212,künnirauast,1.4997319727007437,ni,1,0,i,0.21969896190068994,35.868859463954685,off,470.98325502550995,1057.3833584842369,2309.6512142676006
213,künnirauast,1.4997319727007437,rau,2,1,r,0.06479672402921466,36.01110730691964,ictus,547.7051776685287,1538.6637963080068,2483.0664362483008
214,künnirauast,1.4997319727007437,rau,2,1,a,0.1003594104308334,36.09368537414966,ictus,555.1340612038746,1143.4151389409212,2638.635766855352
215,künnirauast,1.4997319727007437,rau,2,1,u,0.08964058956916432,36.18868537414966,ictus,575.4124974113894,791.6643561689208,2652.704726014005
216,künnirauast,1.4997319727007437,ast,2,0,(a) w,0.13053157500633716,36.29877145643741,ictus,565.010589488683,1238.4262405769625,2849.851095185256
217,künnirauast,1.4997319727007437,ast,2,0,(s) a,0.17439113717567523,36.45123281252842,off,557.2196596213558,1825.811401073235,2625.394538607291
218,künnirauast,1.4997319727007437,ast,2,0,(t) s,0.06543669824882414,36.57114673024067,off,839.7011731014466,1576.7285023409243,1800.9126089008594
219,sain,0.3354613467065164,sain,3,1,s,0.0635026275728734,36.732212405034424,ictus,613.0276357433396,1230.4682873953263,2626.274207090584
220,sain,0.3354613467065164,sain,3,1,a,0.06723698143417067,36.79758220953795,ictus,587.7980839663416,1377.0069856585249,2842.8727834624465
221,sain,0.3354613467065164,sain,3,1,i,0.04834931729070746,36.85537535890039,ictus,673.4692048953974,1295.1775588033456,2694.8450816184804
222,sain,0.3354613467065164,sain,3,1,n,0.15637242040876487,36.95773622775012,ictus,812.6310698195224,1697.094224610052,2765.03946542929
223,ranitsa,1.137778149280372,ra,1,1,r,0.08714003298316442,37.07949245444608,ictus,843.3449011103701,1744.9821702859722,2338.6840675948247
224,ranitsa,1.137778149280372,ra,1,1,a,0.36171931854224937,37.30392213020879,ictus,777.658383415385,1546.8505791955647,1910.9874642073696
225,ranitsa,1.137778149280372,nit,2,0,(n) ɲ,0.050708315683493765,37.510135947321665,ictus,516.7904093868643,1058.4299234660145,2146.588099944144
226,ranitsa,1.137778149280372,nit,2,0,(i) ɪ,0.10986801731423412,37.59042411382053,ictus,628.0447737905663,1558.3117660991172,2030.8983896891057
227,ranitsa,1.137778149280372,nit,2,0,t,0.18593049083948188,37.73832336789739,ictus,982.5051073990353,1506.4602790597091,1818.6824774932822
228,ranitsa,1.137778149280372,sa,1,0,s,0.030424989410093417,37.846501108022174,off,1022.4675953849686,1419.6120073881839,2064.7048449432923
229,ranitsa,1.137778149280372,sa,1,0,a,0.31198698450765505,38.01770709498105,off,494.9493712790696,1321.504887657339,2769.9396125552094
230,ja,0.20886748634132601,ja,3,1,j,0.09240768940910726,38.219904431939426,off,671.6826706564715,1684.844079334761,2602.6956657403566
231,ja,0.20886748634132601,ja,3,1,a,0.11645979693221875,38.32433817511009,ictus,852.481561194701,1241.6148702695377,1776.933800822639
232,ranitsast,1.1839915643618042,ra,1,1,r,0.14883254242342048,38.45698434478791,ictus,884.9761754401883,1338.6543222193661,2527.969347284496
233,ranitsast,1.1839915643618042,ra,1,1,a,0.3579029135600038,38.71035207277963,ictus,543.454755811906,1041.6730241397042,2674.6275547286427
234,ranitsast,1.1839915643618042,nit,2,0,(n) ɲ,0.04849674005948401,38.913551899589365,ictus,595.0959084590677,1655.222972957486,2308.411659293639
235,ranitsast,1.1839915643618042,nit,2,0,(i) ɪ,0.10589388095284846,38.990747210095535,off,618.9527081674203,1265.6649951155698,2322.102755508897
236,ranitsast,1.1839915643618042,nit,2,0,t,0.10570503745211113,39.096546669298014,off,798.4400827343227,1410.2407672949591,2752.4303108416084
237,ranitsast,1.1839915643618042,sast,2,0,s,0.06712176825395488,39.18296007215105,ictus,822.6039531452647,1387.379773072376,2195.7807846491864
238,ranitsast,1.1839915643618042,sast,2,0,a,0.21511240987626934,39.32407716121616,ictus,826.6388301939504,1631.2378440351763,1830.556420273864
239,ranitsast,1.1839915643618042,sast,2,0,s,0.05909993722757889,39.46118333476808,ictus,556.9937612559725,1383.7201627759316,2821.9949824199184
240,ranitsast,1.1839915643618042,sast,2,0,t,0.07582633455613319,39.528646470659936,ictus,480.09178840990927,1256.6588862934411,2384.0930083263465
241,sain,0.2762746816998032,sain,3,1,s,0.027658284110266607,39.58038877999314,off,575.1142862928318,1484.0949103380929,2693.463974016776
242,sain,0.2762746816998032,sain,3,1,a,0.09837618226011102,39.64340601317833,off,812.6421344634336,2344.212678804447,2800.9265630205023
243,sain,0.2762746816998032,sain,3,1,i,0.09234807676537571,39.73876814269107,off,920.5495706141365,1415.71273791489,2244.1170649622773
244,sain,0.2762746816998032,sain,3,1,n,0.057892138564049844,39.81388825035579,off,992.931113353227,1407.2761550358177,1872.2907077929729
245,rapsuvitsa,1.3195756940075754,rap,2,1,r,0.08955076383050908,39.88760970155306,ictus,888.9056437047327,1353.1136412710746,1907.474376719344
246,rapsuvitsa,1.3195756940075754,rap,2,1,a,0.16030376057201323,40.01253696375433,ictus,907.7836438751498,1661.0973226641518,1891.9125560707798
247,rapsuvitsa,1.3195756940075754,rap,2,1,p,0.10424747991393701,40.1448125839973,ictus,796.246169754183,1351.24290070693,2346.5415280212324
248,rapsuvitsa,1.3195756940075754,su,1,0,s,0.12366061482124024,40.25876663136489,ictus,657.7796415074246,945.7082586009209,2499.1674037762964
249,rapsuvitsa,1.3195756940075754,su,1,0,u,0.2369793156918547,40.439086596621436,off,960.7461759686993,1553.1371272065587,2868.036222834893
250,rapsuvitsa,1.3195756940075754,vit,2,1,v,0.033809993485597545,40.57448125121016,ictus,896.4117225841118,1514.652123161868,2705.895408705201
251,rapsuvitsa,1.3195756940075754,vit,2,1,i,0.15355372041377535,40.668163108159845,ictus,979.7672357601182,1745.9260902721128,2473.350497003671
252,rapsuvitsa,1.3195756940075754,vit,2,1,t,0.1958162122707776,40.84284807450213,ictus,604.6452768395889,1182.716551016439,2105.617921104395
253,rapsuvitsa,1.3195756940075754,sa,1,0,s,0.036627492942741924,40.959069927108885,ictus,583.2706926035719,1024.2462279531262,2046.0776334255397
254,rapsuvitsa,1.3195756940075754,sa,1,0,a,0.18502634006512864,41.069896843612824,off,566.7263163005631,1243.3375974165283,2212.1894912080966
255,lapse,0.6551531989198978,lap,2,1,l,0.06471792803492349,41.19476897766285,ictus,568.1363664536375,1336.333585935774,2548.4468935708196
256,lapse,0.6551531989198978,lap,2,1,a,0.17528547104397774,41.3147706772023,ictus,599.4324468998973,1453.714758124452,2600.9070129683187
257,lapse,0.6551531989198978,lap,2,1,p,0.1476088177212418,41.47621782158491,ictus,784.2331369605628,1641.5238167585246,1763.0025035989154
258,lapse,0.6551531989198978,se,1,0,s,0.055353306645464784,41.577698883768264,off,858.5883563329171,980.5938946089851,1699.7543159601805
259,lapse,0.6551531989198978,se,1,0,e,0.21218767547428996,41.71146937482814,off,819.435015351837,1147.951286254366,1636.7900897754685
260,puksu,0.6982711226656733,puk,2,1,p,0.08200430867947972,41.858565366905026,ictus,705.3709308713551,1298.621772987295,1746.1584001310364
261,puksu,0.6982711226656733,puk,2,1,u,0.19004635281609694,41.99459069765281,ictus,845.36539586679,1533.2442879323141,2302.1656964449307
262,puksu,0.6982711226656733,puk,2,1,k,0.09594573151881036,42.137586739820264,ictus,556.488909612105,1330.114400254791,2188.4743679822545
263,puksu,0.6982711226656733,su,1,0,s,0.0774946293036578,42.2243069202315,off,586.5964164286625,1273.5374021720381,2365.1142608412633
264,puksu,0.6982711226656733,su,1,0,u,0.25278010034762843,42.38944428505714,off,581.5759843110465,1138.2315621531711,2072.1651655644805
265,pihta,0.6421388004914164,pih,2,1,p,0.06577031524700061,42.54871949285446,ictus,506.0507382669641,1180.5457521437122,2288.8340292968646
266,pihta,0.6421388004914164,pih,2,1,i,0.15063514544041112,42.656922223198166,ictus,815.8925123035261,1315.2384588986522,2106.6909432591547
267,pihta,0.6421388004914164,pih,2,1,h,0.12059605712236987,42.79253782447955,ictus,596.393997953984,1218.452111913969,2339.4925688827034
268,pihta,0.6421388004914164,ta,1,0,t,0.12731260528457966,42.91649215568303,ictus,531.6108269381141,941.536406159015,2892.373706258208
269,pihta,0.6421388004914164,ta,1,0,a,0.1778246773970551,43.069060797023845,ictus,536.9616728612237,1567.328588038662,2571.7378281231754
270,peks(a) –,0.5198214502284699,peks,2,1,p,0.06689874636379045,43.19142250890427,ictus,526.5042831772522,1568.5252756332072,2653.8447180071507
271,peks(a) –,0.5198214502284699,peks,2,1,e,0.16164554726736924,43.30569465571985,ictus,530.8773741367057,1509.570650508872,2623.5651114909633
272,peks(a) –,0.5198214502284699,peks,2,1,k,0.10818865816471401,43.44061175843589,ictus,882.4045895586503,1394.5125216364695,2366.789992899456
273,peks(a) –,0.5198214502284699,peks,2,1,s,0.08153581630777751,43.535473995672135,ictus,856.6497759179474,1425.0426081504188,1618.156300890067
274,peks(a) –,0.5198214502284699,(a) –,2,0,a,0.10155268212481872,43.62701824488843,off,770.9755767297921,1266.648149871004,1448.010079139179
