Filename,position,segment,syllable,F1,F2,F3,performer,euc
18,off,u,2,672.8797505,1046.508081,2447.458891,MH,373.6283305
18,off,u,2,516.9249892,1178.768828,2677.780634,MH,661.8438386
18,off,u,2,535.9064611,1154.863036,2415.12043,MH,618.9565752
18,off,u,2,512.9983807,1211.103091,2505.800173,MH,698.10471
18,off,u,2,592.4093159,859.2629508,2376.172396,MH,266.853635
18,off,u,2,648.1011601,1043.343254,2532.614232,MH,395.2420937
18,off,u,2,677.1703196,1061.20759,2327.639391,MH,384.03727
18,off,u,2,458.6438763,1097.871497,2740.577661,MH,639.2276206
18,off,u,2,673.2384707,1090.713952,2487.148087,MH,417.4754812
18,off,u,2,590.0700397,1153.215203,2326.31989,MH,563.1451629
18,off,u,2,491.3996776,1113.063928,2435.73357,MH,621.6642505
18,off,u,2,646.7407898,1339.141128,2598.172867,MH,692.4003381
18,off,u,2,392.8760208,942.4158745,2508.461787,MH,549.5398537
18,off,u,2,620.0607843,949.6594173,2121.865589,MH,329.5986329
18,off,u,2,436.9400749,1044.169032,2687.344688,MH,607.2289574
18,off,u,2,488.9699452,875.5697468,2496.176252,MH,386.5998016
9,off,ʊ,2,692.5728734,1059.605161,2449.602861,MH,367.0322878
9,off,ʊ,2,514.1085248,850.5503683,2139.215209,MH,336.4418435
18,off,ʊ,2,720.3659439,1127.592107,2582.625281,MH,407.2261635
18,off,ʊ,2,401.6776588,848.2176113,2142.114415,MH,446.5399525
18,off,ʊ,2,603.0849424,1037.822622,2413.92178,MH,434.7376798
18,off,ʊ,2,365.4065266,1011.382222,2711.510814,MH,645.9756956
18,off,ʊ,2,610.3205898,1205.921027,2522.116732,MH,595.6004375
18,ictus,y,1,571.6205502,1422.423031,2205.491907,MH,850.8024806
18,ictus,y,1,563.7859974,1838.718947,2540.868483,MH,1274.93295
18,ictus,y,1,638.7300546,1999.478444,2625.690711,MH,1360.748389
18,ictus,y,1,485.1747297,2038.802242,2198.510337,MH,1553.627512
18,ictus,y,1,442.1207695,1782.301689,2250.725174,MH,1340.18092
18,ictus,y,2,571.6205502,1422.423031,2205.491907,MH,850.8024806
18,ictus,y,2,563.7859974,1838.718947,2540.868483,MH,1274.93295
18,ictus,y,2,638.7300546,1999.478444,2625.690711,MH,1360.748389
18,ictus,y,2,485.1747297,2038.802242,2198.510337,MH,1553.627512
18,ictus,y,2,442.1207695,1782.301689,2250.725174,MH,1340.18092
18,ictus,y,1,600.0803188,2222.850664,2621.798793,MH,1622.770345
18,ictus,y,2,600.0803188,2222.850664,2621.798793,MH,1622.770345
